object_id,lmax,error
2066,32,2.486980626209055
2066,36,2.3573792986358675
4036,4,6.32558684536645
4036,8,4.05816040372098
4036,12,3.126723558526879
4036,16,2.620822151729176
4036,20,2.354078849998018
4036,24,2.1649189254476373
4036,28,1.9789143387849093
4036,32,1.8443543776701905
4036,36,1.7601689890646064
6807,4,5.883756573357382
6807,8,3.8447842224253157
6807,12,3.054680774624352
6807,16,2.6008510131404856
6807,20,2.3367126480127713
6807,24,2.151653667175306
6807,28,1.9720004320407407
6807,32,1.8741544251053017
6807,36,1.7826197802776649
7213,4,6.958120598337901
7213,8,4.33823136811789
7213,12,3.385118452730332
7213,16,2.869156619492049
7213,20,2.552124232281294
7213,24,2.268200904114374
7213,28,2.097896665920543
7213,32,1.9715364716679045
7213,36,1.8460721803494922
8107,4,7.452678683323428
8107,8,4.4869935415362
8107,12,3.453848642801938
8107,16,2.9238040459652765
8107,20,2.57708850317793
8107,24,2.398715825185765
8107,28,2.1994637175869127
8107,32,2.049328052542152
8107,36,1.9414309699123558
506,4,10.53712095429783
506,8,5.391055345520863
506,12,4.034108799300859
506,16,3.3819412015006383
506,20,2.97708005122253
506,24,2.6786895056864446
506,28,2.473433085418778
506,32,2.3406245558137524
506,36,2.2129609849941536
7059,4,8.192158944868767
7059,8,4.830027515907063
7059,12,3.6606668916785026
7059,16,3.043479439365756
7059,20,2.7041218328807326
7059,24,2.4442818820254577
7059,28,2.3238437654218975
7059,32,2.1413374787235915
7059,36,2.0327723546897714
160,4,6.962134511081144
160,8,4.281995684911147
160,12,3.3286244132840546
160,16,2.8001759129536477
160,20,2.4999123996617616
160,24,2.252231359095303
160,28,2.1169864747936975
160,32,1.9856286317721106
160,36,1.8641368867923491
2541,4,6.578796407354921
2541,8,4.275316643511088
2541,12,3.2828835350568597
2541,16,2.6942138616006464
2541,20,2.4324853219940077
2541,24,2.2202802533693373
2541,28,2.0541044421917296
2541,32,1.9806324834594327
2541,36,1.8664284857092373
5040,4,6.5378760551983355
5040,8,4.086797019040898
5040,12,3.222991450978037
5040,16,2.6549795711238455
5040,20,2.403684266484266
5040,24,2.181873681025202
5040,28,2.0541553431183277
5040,32,1.8937840992440846
5040,36,1.8188105601857865
7049,4,7.1177695478300835
7049,8,4.374078680344133
7049,12,3.372338839442349
7049,16,2.8353758202982116
7049,20,2.5505460655699124
7049,24,2.306488290309934
7049,28,2.1164965814934265
7049,32,1.9738377310827884
7049,36,1.8551961791315628
6408,4,6.943518311333707
6408,8,4.2476864376333054
6408,12,3.306161085452989
6408,16,2.7665244140025065
6408,20,2.4565168108727184
6408,24,2.2269826181763372
6408,28,2.07557543503204
6408,32,1.9406197092895252
6408,36,1.816675218068165
3985,4,6.049131086004574
3985,8,3.821880540955889
3985,12,2.945240401638968
3985,16,2.3827872809725075
3985,20,2.28062404679779
3985,24,2.0696236181689915
3985,28,1.9319484555807225
3985,32,1.82142698261644
3985,36,1.7236281682826256
9098,4,6.733300769330638
9098,8,4.161683893363943
9098,12,3.2323572939614666
9098,16,2.725139940288089
9098,20,2.4371906297728296
9098,24,2.222738993855584
9098,28,2.05024397550608
9098,32,1.9370305213198435
9098,36,1.8209845914922507
2651,4,7.577470139742388
2651,8,4.539763894549159
2651,12,3.5087141492746565
2651,16,2.9256501133444113
2651,20,2.5971562632767027
2651,24,2.375333195976935
2651,28,2.1744326460462635
2651,32,2.0050768163842685
2651,36,1.8925978444458547
2938,4,6.207607363039735
2938,8,3.9580946251631066
2938,12,3.0959539002246927
2938,16,2.626694832385619
2938,20,2.3380026848574467
2938,24,2.1308674407937835
2938,28,1.9538541705401167
2938,32,1.851374904917629
2938,36,1.7545341824206855
1825,4,7.461002694236309
1825,8,4.557344247140306
1825,12,3.488796810219702
1825,16,2.8823918437123632
1825,20,2.519018443303812
1825,24,2.3592624506609003
1825,28,2.153931799889205
1825,32,2.031250031382693
1825,36,1.9349116459139222
1617,4,6.510189214773869
1617,8,4.084991753926483
1617,12,3.102048709409169
1617,16,2.6752616913779095
1617,20,2.3749713938426598
1617,24,2.1484916024147442
1617,28,1.9734553879266608
1617,32,1.8686846708996612
1617,36,1.7649800929402661
4602,4,6.298873636758226
4602,8,4.044445904692116
4602,12,3.1143815439504197
4602,16,2.59875001123773
4602,20,2.4159967391683166
4602,24,2.109364860443955
4602,28,1.9911939608114881
4602,32,1.850567386136067
4602,36,1.7448768298686157
8304,4,6.672656294957632
8304,8,4.095265528490405
8304,12,3.1695781871327853
8304,16,2.7359723527431425
8304,20,2.4172649359345826
8304,24,2.1688507087679385
8304,28,2.037994544537729
8304,32,1.9128186065508386
8304,36,1.842581529727074
2753,4,7.043406853167985
2753,8,4.432549237720131
2753,12,3.379936916839982
2753,16,2.7562865959446485
2753,20,2.5334618082393385
2753,24,2.290662086257161
2753,28,2.100389137901064
2753,32,1.9752666851012644
2753,36,1.8607822599384707
9445,4,7.616864328196108
9445,8,4.4771300678329435
9445,12,3.4685843921750887
9445,16,2.9526443443411936
9445,20,2.539338233303268
9445,24,2.3314321074021285
9445,28,2.1431556064599104
9445,32,2.024072140630087
9445,36,1.8966839595398572
2289,4,6.926463488633758
2289,8,4.169059712894342
2289,12,3.2651249092648973
2289,16,2.7996236151379748
2289,20,2.436344977139616
2289,24,2.2782989337617154
2289,28,2.0872136081730477
2289,32,1.9397078198186628
2289,36,1.8220607627382557
378,4,7.125551823135899
378,8,4.394648221500214
378,12,3.3818988677471133
378,16,2.8593785428856267
378,20,2.5446539951895484
378,24,2.320219665288536
378,28,2.148537899279168
378,32,2.0379613372707883
378,36,1.912356791575992
2215,4,6.8891416295472
2215,8,4.5182013780301205
2215,12,3.4359699933300676
2215,16,2.925999766985295
2215,20,2.5776715857095294
2215,24,2.3361000171898474
2215,28,2.1535625606913937
2215,32,2.0113635308249793
2215,36,1.8934156605827341
2777,4,6.8783619269193235
2777,8,4.353792453913711
2777,12,3.32894289664153
2777,16,2.7120515713903863
2777,20,2.50788225282981
2777,24,2.2713046421866427
2777,28,2.08167680118424
2777,32,1.9697337169662716
2777,36,1.8513643240168771
5335,4,6.757334071783741
5335,8,4.226501017062536
5335,12,3.233377068764588
5335,16,2.801694892878858
5335,20,2.4988900127374136
5335,24,2.2293247030201373
5335,28,2.049874652773336
5335,32,1.9492158056869988
5335,36,1.8421287457236317
4409,4,6.184975270849684
4409,8,3.904489102788556
4409,12,3.0438343053130863
4409,16,2.6362430698764494
4409,20,2.297080217838645
4409,24,2.1269483409860364
4409,28,1.9461760684463756
4409,32,1.8111513853058914
4409,36,1.728700393371684
3068,4,7.894507924660366
3068,8,4.762045361405737
3068,12,3.6519470308373863
3068,16,3.0933027967426567
3068,20,2.683187037539966
3068,24,2.4596559484226144
3068,28,2.2929738729674525
3068,32,2.175550064179531
3068,36,2.0500958803098848
2335,4,7.68990920576183
2335,8,4.407573492606961
2335,12,3.3728390065821183
2335,16,2.8057472256400735
2335,20,2.5240199359690862
2335,24,2.298548845035155
2335,28,2.164863167113157
2335,32,1.9960958339790666
2335,36,1.9125631721542418
538,4,7.652759826737185
538,8,4.7076666202268385
538,12,3.636609574866128
538,16,3.044782251930043
538,20,2.5812072298754263
538,24,2.386050225492315
538,28,2.2175446093538143
538,32,2.102880495756763
538,36,1.968593107945638
9319,4,6.484547671593328
9319,8,4.066953167199653
9319,12,3.1054550991123
9319,16,2.6545321771586834
9319,20,2.312421724974342
9319,24,2.1735922072015463
9319,28,1.9930000312755942
9319,32,1.8903331898885798
9319,36,1.7905625470732147
8703,4,5.980578072910607
8703,8,3.877992174397073
8703,12,2.9783951195727028
8703,16,2.546201462902433
8703,20,2.261673878638996
8703,24,2.092055873553126
8703,28,1.9224087848277387
8703,32,1.7971287481601494
8703,36,1.7156938251739238
9055,4,6.9843895673756435
9055,8,4.364354632106541
9055,12,3.349445861615585
9055,16,2.8455120576117015
9055,20,2.570071158389852
9055,24,2.233761178186908
9055,28,2.064460175580654
9055,32,1.9451050384048132
9055,36,1.8378103222233892
8120,4,6.607460953254114
8120,8,4.122388974612516
8120,12,3.161364245683711
8120,16,2.6968173365250827
8120,20,2.361001885418597
8120,24,2.196896465995311
8120,28,2.055392168268373
8120,32,1.9281960372341784
8120,36,1.8118553912929178
4974,4,6.0896099511438155
4974,8,3.8319348976236016
4974,12,3.004356825242676
4974,16,2.4905004799079324
4974,20,2.314184774947642
4974,24,2.0719507582697534
4974,28,1.940771404111177
4974,32,1.828891952844135
4974,36,1.712108422565099
4256,4,7.98141757456832
4256,8,4.698871995765102
4256,12,3.5026850967449255
4256,16,2.897134504333747
4256,20,2.621917271545654
4256,24,2.3553369291826285
4256,28,2.157973973322915
4256,32,2.0170503562277493
4256,36,1.9085754253299434
8966,4,6.70318015344605
8966,8,4.303750183199398
8966,12,3.306601757257159
8966,16,2.84041586083224
8966,20,2.4947558308704187
8966,24,2.250845316101684
8966,28,2.0957547688252514
8966,32,1.9887698915256262
8966,36,1.884328954131414
496,4,6.454476533868737
496,8,3.9941278344330606
496,12,3.166084919957804
496,16,2.7388856263055557
496,20,2.4687203988458055
496,24,2.2407938633479496
496,28,2.04522378111523
496,32,1.9158179995179587
496,36,1.8427085841261037
5607,4,8.730009516370162
5607,8,5.054742251366122
5607,12,3.867294362746602
5607,16,3.2597093575933758
5607,20,2.837339352139329
5607,24,2.5819240886308057
5607,28,2.3810766051242975
5607,32,2.208541275959527
5607,36,2.0874657336528624
6212,4,6.287214220588427
6212,8,3.987656889610235
6212,12,3.0771275402645397
6212,16,2.5983518321009247
6212,20,2.3208748147594487
6212,24,2.146519795443043
6212,28,1.9601389275728527
6212,32,1.8617050221127296
6212,36,1.7692898848377034
5709,4,7.485428176693382
5709,8,4.676232513818803
5709,12,3.5937017845189403
5709,16,3.021891096717851
5709,20,2.692690908237004
5709,24,2.407604505762237
5709,28,2.2447186441856304
5709,32,2.129147915381872
5709,36,2.032897226191782
1955,4,6.9804901764835146
1955,8,4.329783396040141
1955,12,3.358994904496553
1955,16,2.8527695839305434
1955,20,2.5004922464815635
1955,24,2.317311264884919
1955,28,2.144388787039852
1955,32,2.0048877041039996
1955,36,1.8728638312382972
1091,4,7.948672070943487
1091,8,4.82925814470002
1091,12,3.680327448225316
1091,16,3.1374544107497315
1091,20,2.7446754433169476
1091,24,2.465869277617361
1091,28,2.2995534034197456
1091,32,2.1617463863359725
1091,36,2.0381496084040425
9108,4,6.2340259169471794
9108,8,3.969004500604861
9108,12,3.0573411895737275
9108,16,2.6970062474509557
9108,20,2.285063373226823
9108,24,2.1296190792855265
9108,28,2.0125874609626395
9108,32,1.8616919507530838
9108,36,1.7629460555388556
6287,4,8.553493717087584
6287,8,5.0868471996496725
6287,12,3.827953633804358
6287,16,3.1842319471119866
6287,20,2.842354254808181
6287,24,2.6044888090534553
6287,28,2.403727227856925
6287,32,2.2469530499856187
6287,36,2.102400501602401
4437,4,6.545075548358977
4437,8,4.016016879582222
4437,12,3.184355620641759
4437,16,2.6884362523599417
4437,20,2.405389711878015
4437,24,2.1862927492705677
4437,28,2.0410573561991905
4437,32,1.9179419811997056
4437,36,1.8254848962043575
2542,4,7.744617202970455
2542,8,5.004885421103688
2542,12,3.7620039977379585
2542,16,3.1879954243487796
2542,20,2.744925409327023
2542,24,2.493408319169877
2542,28,2.2950960553086914
2542,32,2.123777937904747
2542,36,2.0134180194796576
275,4,6.973254953204326
275,8,4.301560827822313
275,12,3.316511822875042
275,16,2.77648127062926
275,20,2.5188617643601092
275,24,2.2984368584483623
275,28,2.1310635425574396
275,32,2.005920737830205
275,36,1.9038613628763539
4662,4,6.174964278946373
4662,8,3.9067694118822587
4662,12,3.0331362977412946
4662,16,2.589679877623046
4662,20,2.246720741320727
4662,24,2.091286240377333
4662,28,1.9923610400897929
4662,32,1.8783683354989598
4662,36,1.7744520870644431
1978,4,6.947370084618012
1978,8,4.513782983893712
1978,12,3.407523653980408
1978,16,2.8740634168791357
1978,20,2.605688463642419
1978,24,2.32197731484813
1978,28,2.1459268984974234
1978,32,1.988712378999999
1978,36,1.9053137105955242
2991,4,7.305487389920313
2991,8,4.424441421837467
2991,12,3.436445577115601
2991,16,2.8555927008625166
2991,20,2.591832448098278
2991,24,2.3452401717004183
2991,28,2.1795267604071267
2991,32,2.0501544179253326
2991,36,1.931524478804351
909,4,7.275593135668679
909,8,4.383511947704662
909,12,3.4088743881238015
909,16,2.890767581519893
909,20,2.5155304092328232
909,24,2.2348341989529774
909,28,2.0687308200387857
909,32,1.9404031582221035
909,36,1.8460673869022464
7044,4,8.203461320895514
7044,8,4.948198094181793
7044,12,3.5979410292136045
7044,16,3.056381028497105
7044,20,2.715739836933427
7044,24,2.4429028443017073
7044,28,2.25113952039434
7044,32,2.0953676793808613
7044,36,1.9980869524257165
1942,4,5.89525769498389
1942,8,3.846535459090204
1942,12,3.0493645546746335
1942,16,2.6002238758497995
1942,20,2.338732483156612
1942,24,2.139300732406111
1942,28,1.9827389013220904
1942,32,1.8615449731631422
1942,36,1.7778960503666204
1236,4,9.389530910054026
1236,8,5.552989606802941
1236,12,4.136978161944667
1236,16,3.473715170596943
1236,20,3.05458580332574
1236,24,2.758595864939107
1236,28,2.5665586787198333
1236,32,2.381688117545031
1236,36,2.2831480293906985
1188,4,8.75096228900142
1188,8,5.141582166660849
1188,12,3.8613880033092243
1188,16,3.2120224295247626
1188,20,2.8368797028586803
1188,24,2.529997873282696
1188,28,2.333616130298363
1188,32,2.1813181547546594
1188,36,2.0535524996433905
4713,4,8.777641768339791
4713,8,5.467186354179146
4713,12,4.046744169826398
4713,16,3.349033441525706
4713,20,2.9791978248762727
4713,24,2.6945853854492983
4713,28,2.4721183121010806
4713,32,2.347625617974576
4713,36,2.196248558764313
4744,4,6.8028018652582345
4744,8,4.022508044797355
4744,12,3.1818841521578083
4744,16,2.678230660280247
4744,20,2.4165657955398956
4744,24,2.17131245298364
4744,28,2.006047799443569
4744,32,1.8952415403176346
4744,36,1.8060772125608577
5153,4,7.378526378540641
5153,8,4.537979057246019
5153,12,3.498496686460294
5153,16,2.953135487722737
5153,20,2.67287916960782
5153,24,2.425500966241152
5153,28,2.227798067118736
5153,32,2.0807564671229053
5153,36,1.9560140921672984
4068,4,6.089193586164441
4068,8,3.9381249882466896
4068,12,3.0498977551158823
4068,16,2.660530182582978
4068,20,2.3534047586977014
4068,24,2.110579335432148
4068,28,1.9579619081075563
4068,32,1.8436614114237833
4068,36,1.7430338035381852
3640,4,7.948092757174988
3640,8,4.661573432166569
3640,12,3.4825600298249917
3640,16,2.9768075858644094
3640,20,2.6273425726747273
3640,24,2.3464907916920854
3640,28,2.1732144105219335
3640,32,2.030788059097278
3640,36,1.9064566578466153
2994,4,5.98188640243833
2994,8,3.8682502417895424
2994,12,2.9879677601098393
2994,16,2.5721949937299478
2994,20,2.3255405017260697
2994,24,2.1050815284132236
2994,28,1.9356179519318517
2994,32,1.8624157844458904
2994,36,1.7496746566327537
739,4,7.53857292750765
739,8,4.739244402450458
739,12,3.5602924526303306
739,16,2.9376547393415695
739,20,2.6693065509120477
739,24,2.390981965266492
739,28,2.227473556267295
739,32,2.060546204104925
739,36,1.9767338639425844
1624,4,6.3536141739489045
1624,8,3.908076824440741
1624,12,3.0924514867252375
1624,16,2.7067872488968217
1624,20,2.2814940505725683
1624,24,2.1106062732338193
1624,28,1.916887948902023
1624,32,1.8217531433403575
1624,36,1.7269115422268082
6579,4,7.80122576700687
6579,8,4.6358468652683795
6579,12,3.534929292900118
6579,16,2.961322907518207
6579,20,2.580255609662198
6579,24,2.310525096700978
6579,28,2.191967590637152
6579,32,2.063861430052845
6579,36,1.9348092300581752
4281,4,8.067151109867064
4281,8,4.842445040217418
4281,12,3.7326090585576948
4281,16,3.117848906923195
4281,20,2.726490502000683
4281,24,2.507699893515533
4281,28,2.2816299565575457
4281,32,2.1462490424422955
4281,36,2.006044081623819
7870,4,7.568945112680183
7870,8,4.601724956869726
7870,12,3.5180458795360825
7870,16,2.977592551832038
7870,20,2.658351456319012
7870,24,2.4071201021227506
7870,28,2.204661236090066
7870,32,2.050617327754528
7870,36,1.952143400308915
3715,4,7.99670581420029
3715,8,4.647587900009816
3715,12,3.5673375368294837
3715,16,2.9906368747425702
3715,20,2.671170982729581
3715,24,2.4256644880008
3715,28,2.2364819519606693
3715,32,2.0802492455714274
3715,36,1.9765561503218456
4842,4,8.145514333334145
4842,8,4.891413347310912
4842,12,3.768787795913235
4842,16,3.168382051463566
4842,20,2.7415624976912394
4842,24,2.4833911528344252
4842,28,2.3023047820590423
4842,32,2.1861748081041865
4842,36,2.04736392235616
3109,4,7.924678339537865
3109,8,5.017575574394026
3109,12,3.8198493519349985
3109,16,3.155011996470912
3109,20,2.7374154302401212
3109,24,2.4923836831196833
3109,28,2.299157994031889
3109,32,2.1810764410080887
3109,36,2.0352099915834847
2814,4,7.083463452933877
2814,8,4.485780394948864
2814,12,3.4197490209282346
2814,16,2.87928900486203
2814,20,2.5471308972609994
2814,24,2.335593263905589
2814,28,2.1575875691572626
2814,32,2.020709410459914
2814,36,1.9057845788101775
9080,4,7.84516786966165
9080,8,4.648123123398662
9080,12,3.5389050184939608
9080,16,2.9950155250333523
9080,20,2.6461669953713707
9080,24,2.350057644345118
9080,28,2.215114833352028
9080,32,2.0513499302717766
9080,36,1.9578832547636158
9041,4,7.3548490081499915
9041,8,4.306555747219113
9041,12,3.3187475166306823
9041,16,2.7998593325158634
9041,20,2.4289156120782094
9041,24,2.223811338924801
9041,28,2.1248248236122587
9041,32,1.982434732752025
9041,36,1.8583709661180945
7963,4,5.915385136598543
7963,8,3.856585256848744
7963,12,3.045282149221069
7963,16,2.585313410840561
7963,20,2.2489084250990183
7963,24,2.1533781164422696
7963,28,2.021053607007243
7963,32,1.8924959867642126
7963,36,1.8130498179321926
6625,4,7.209118707848738
6625,8,4.277758144932595
6625,12,3.3078981080517726
6625,16,2.8060005974227966
6625,20,2.5137777061453943
6625,24,2.2382169070607905
6625,28,2.08043441109121
6625,32,1.988119368336981
6625,36,1.8641578613887275
3815,4,8.00955884844866
3815,8,4.844080624922281
3815,12,3.7465369822604755
3815,16,3.0994271978809853
